2017-05-17T18.49.01.069,2,jh
2017-05-17T18.49.07.789,1,vw_kaefer
2017-05-17T18.49.13.322,1,vw_kaefer
2017-05-17T18.49.25.546,3,49.987033,8.176217,0
2017-05-17T18.49.25.546,3,49.98699,8.176174,0.00568442
2017-05-17T18.49.25.561,3,49.987018,8.17713,0.07410359
2017-05-17T18.49.25.858,3,49.986899,8.17728,0.09113585
2017-05-17T18.49.26.852,3,49.986983,8.177131,0.10530345
2017-05-17T18.49.27.838,3,49.987044,8.176664,0.13937319
2017-05-17T18.49.28.847,3,49.986992,8.176974,0.16227817
2017-05-17T18.49.29.863,3,49.987032,8.176835,0.17316578
2017-05-17T18.49.30.859,3,49.987051,8.176737,0.1804838
2017-05-17T18.49.31.868,3,49.987092,8.176651,0.18813809
2017-05-17T18.49.33.859,3,49.98708,8.176572,0.19394159
2017-05-17T18.49.38.927,3,49.987116,8.176239,0.21808325
2017-05-17T18.50.06.399,3,49.987116,8.176157,0.22394574
